Phone_ID,Brand,RAM_GB,Storage_GB,Screen_Size,Price_USD,Battery_mAh,OS,Rating,Quantity_Sold,Sales_Revenue,Profit,Location,month,year
1462,Apple,4,64,5.04,1182,4400,iOS,3.2,441,521262,130315.5,Bangalore,August,2021
1463,Huawei,16,128,7.4,1354,,Android,4.2,298,403492,100873,Chennai,September,2021
1464,Huawei,12,128,5.11,778,3854,Android,3,151,117478,29369.5,Indore,November,2020
1465,Google,8,64,5.36,,4381,Android,4.6,386,362454,90613.5,Pune,March,2021
1466,Samsung,8,128,5.04,362,5655,Android,4.3,132,47784,11946,Patna,April,2020
1467,Apple,16,512,6.42,1238,5417,Android,3.4,240,297120,74280,Pune,November,2020
1468,OnePlus,6,64,7.33,1455,3704,Android,3.7,466,678030,169507.5,Coimbatore,July,2023
1469,OnePlus,8,512,6.66,394,3825,Android,3,192,75648,18912,Bhopal,November,2023
1470,Xiaomi,16,128,7.06,741,4004,Android,4.4,286,211926,52981.5,Mysore,July,2024
1471,Xiaomi,12,64,5.03,558,3376,Android,3.6,336,187488,46872,Bhopal,May,2024
1472,OnePlus,16,128,6.36,,3972,iOS,4.1,326,341974,85493.5,Hyderabad,April,2024
1473,Xiaomi,8,64,6.15,626,3117,Android,4.9,436,272936,68234,Lucknow,April,2021
1474,Samsung,12,128,6.25,696,3443,Android,3.6,431,299976,74994,Bangalore,May,2024
1475,Huawei,16,512,5.18,1027,3754,Android,5,499,512473,128118.25,Bangalore,March,2020
1476,Xiaomi,4,512,6.71,,3639,Android,4.3,340,232900,58225,Thiruvananthapuram,September,2022
1477,Google,12,128,6.26,529,5171,Android,3.5,218,115322,28830.5,Hyderabad,May,2020
1478,Xiaomi,4,64,6.91,1088,5705,Android,3.9,492,535296,133824,Chennai,January,2023
1479,Apple,6,256,6.21,1190,4300,Android,4.5,193,229670,57417.5,Vijayawada,October,2024
1480,Samsung,12,512,5.37,1370,5869,Android,3.9,233,319210,79802.5,Patna,September,2024
1481,Apple,4,512,6.62,458,5711,Android,3.1,94,43052,10763,Chennai,August,2023
1482,Apple,8,256,5.43,491,5407,Android,3.3,292,143372,35843,Indore,November,2020
1483,Google,8,128,7.18,342,3622,iOS,4.6,364,124488,31122,Thiruvananthapuram,June,2020
1484,Samsung,6,64,6.53,946,4492,Android,4.3,483,456918,114229.5,Chennai,May,2020
1485,Samsung,12,128,5.39,826,5008,Android,4.1,317,261842,65460.5,Patna,September,2023
1486,Samsung,12,1024,7.41,289,4651,Android,3.3,302,87278,21819.5,Indore,December,2023
1487,Samsung,12,512,6.3,919,4723,iOS,4.7,445,408955,102238.75,Ahmedabad,December,2023
1488,Samsung,6,1024,5.18,1387,4919,Android,4.9,338,468806,117201.5,Bangalore,September,2024
1489,Google,12,512,6.57,680,3918,Android,3.1,261,177480,44370,Indore,June,2024
1490,Xiaomi,8,512,5.63,283,4173,Android,3.2,226,63958,15989.5,Nagpur,October,2022
1491,Apple,4,1024,7.01,1300,5499,iOS,4.8,70,91000,22750,Bangalore,March,2024
1492,Samsung,8,1024,7.04,872,4185,Android,4.6,365,318280,,Chennai,April,2022
1493,Xiaomi,8,128,7.45,716,3119,Android,4.2,101,72316,18079,Bangalore,December,2023
1494,Xiaomi,4,1024,6.25,684,3581,Android,4.9,487,333108,83277,Thiruvananthapuram,December,2024
1495,Apple,8,128,6.14,981,4947,iOS,4.3,472,463032,115758,Surat,November,2020
1496,Google,6,128,6.88,303,5146,Android,3.4,282,85446,21361.5,Hyderabad,February,2021
1497,OnePlus,4,128,5.33,538,4190,Android,4.5,482,259316,64829,Bhopal,March,2024
1498,OnePlus,8,512,6.37,886,4686,Android,4.3,172,152392,38098,Lucknow,February,2024
1499,Xiaomi,16,512,6.37,1099,4999,Android,5,411,,112922.25,Bhopal,September,2020
1500,Huawei,8,1024,5.22,806,5561,Android,3.4,497,400582,100145.5,Thiruvananthapuram,December,2024
1501,Huawei,6,512,6.04,422,5711,Android,4.2,149,62878,15719.5,Jaipur,August,2024
1502,Apple,12,1024,7.13,1232,3400,Android,4.6,263,324016,81004,Jaipur,April,2024
1503,OnePlus,8,512,7.14,1276,5412,Android,3.7,459,585684,146421,Mumbai,July,2022
1504,Xiaomi,12,64,5.25,1300,4349,iOS,3.8,376,488800,122200,Lucknow,April,2024
1505,Google,16,64,5.23,702,5628,Android,4.8,184,,32292,Kolkata,January,2022
1506,OnePlus,8,1024,5.66,1021,4656,Android,3.8,367,374707,93676.75,Chandigarh,December,2020
1507,Xiaomi,4,512,7.19,823,3620,Android,4.2,267,219741,54935.25,Chandigarh,September,2024
1508,Xiaomi,12,512,5.32,364,5875,Android,4.8,137,49868,12467,Bangalore,January,2024
1509,Samsung,16,128,6.8,1250,3246,iOS,3.4,329,411250,102812.5,Indore,July,2021
1510,Google,4,256,5.25,1293,5481,Android,5,89,115077,28769.25,Hyderabad,July,2021
1511,Samsung,4,1024,6.56,1441,4116,iOS,4.4,289,416449,104112.25,Thiruvananthapuram,February,2024
1512,Apple,4,256,5.89,1347,5662,iOS,4,381,513207,128301.75,Bangalore,November,2021
1513,Samsung,4,256,6.97,218,5990,Android,3.9,480,104640,26160,Bhopal,July,2022
1514,Samsung,8,1024,5.58,1480,3623,Android,4.9,185,273800,68450,Patna,February,2022
1515,OnePlus,8,512,6.6,1245,5368,Android,3.4,231,287595,71898.75,Hyderabad,October,2020
1516,Huawei,8,1024,5.59,1188,4839,Android,3.6,314,,93258,Chennai,September,2023
1517,Xiaomi,16,256,6.78,649,5903,Android,3.6,308,199892,,Bhopal,October,2020
1518,Google,16,512,7.18,751,5109,Android,3.6,231,173481,43370.25,Pune,October,2020
1519,Samsung,16,64,5.32,1271,3299,Android,3.9,70,88970,22242.5,Bangalore,July,2023
1520,Google,6,1024,7.17,,3402,Android,5,400,,89400,Ahmedabad,July,2023
1521,Huawei,16,1024,6.48,786,4671,Android,4.8,481,378066,94516.5,Bhopal,January,2022
1522,Huawei,8,512,5.32,920,,Android,3.7,480,441600,110400,Kolkata,June,2024
1523,Samsung,8,64,6.07,1406,4757,Android,3.8,245,344470,86117.5,Bangalore,August,2022
1524,Apple,6,64,5.4,306,5525,Android,4.3,261,79866,19966.5,Kolkata,April,2024
1525,Samsung,6,512,6.75,1411,4392,Android,3,496,,174964,Jaipur,July,2023
1526,OnePlus,16,128,6.9,975,4964,Android,4.6,65,63375,15843.75,Lucknow,April,2023
1527,Xiaomi,12,1024,5.26,,3159,Android,4.8,251,328559,82139.75,Coimbatore,November,2023
1528,Apple,6,1024,6.27,1360,3204,Android,4.7,412,560320,140080,Chennai,June,2022
1529,Samsung,4,256,7.04,1097,4161,Android,3.8,267,,73224.75,Chennai,April,2024
1530,Google,8,512,7.34,535,4391,iOS,3.9,142,75970,18992.5,Chennai,March,2021
1531,Apple,4,256,6.28,806,3857,Android,3,182,146692,36673,Kolkata,July,2020
1532,Apple,8,256,7.38,1037,,iOS,3.8,188,194956,48739,Pune,May,2021
1533,Samsung,8,64,6.34,801,4590,Android,3.9,206,165006,41251.5,Mumbai,March,2024
1534,Apple,6,1024,5.99,602,5768,Android,4.8,384,231168,57792,Hyderabad,February,2021
1535,Google,6,256,7.12,739,5115,Android,4.8,119,87941,21985.25,Delhi,September,2024
1536,Huawei,4,64,6.23,1295,3132,Android,4.9,353,457135,114283.75,Delhi,April,2020
1537,Apple,8,512,6.18,223,4723,Android,4.8,64,14272,3568,Hyderabad,December,2024
1538,Huawei,4,256,6.23,823,5966,Android,3,284,233732,58433,Chennai,May,2023
1539,Google,12,1024,7.12,1279,3429,Android,4.3,261,333819,83454.75,Coimbatore,August,2024
1540,Samsung,4,256,7.08,1185,5355,Android,3.1,339,401715,100428.75,Chennai,July,2020
1541,Xiaomi,16,512,6.01,422,5697,iOS,3.5,109,45998,11499.5,Coimbatore,November,2021
1542,Apple,4,256,5.83,,4197,Android,4.2,301,113778,28444.5,Nagpur,July,2020
1543,Xiaomi,16,1024,6.23,999,5459,Android,4.4,495,494505,123626.25,Jaipur,September,2023
1544,Google,16,64,6.43,633,3096,Android,4.3,51,32283,8070.75,Lucknow,April,2021
1545,Apple,16,1024,5.6,992,4706,Android,3.1,285,282720,70680,Indore,March,2022
1546,Huawei,12,64,6.98,1083,4177,Android,3.2,385,416955,104238.75,Bhopal,December,2020
1547,OnePlus,4,128,6.22,691,4718,Android,3.3,68,46988,11747,Surat,May,2022
1548,Xiaomi,4,1024,5.84,1412,4265,Android,3.2,98,138376,34594,Mysore,September,2020
1549,Apple,12,1024,5.27,1009,4327,Android,3.4,127,128143,32035.75,Bangalore,April,2021
1550,Xiaomi,8,512,5.6,1160,4308,Android,4.4,77,89320,22330,Chandigarh,August,2024
1551,Apple,6,256,7.37,619,4050,Android,4.7,97,60043,15010.75,Lucknow,March,2021
1552,Samsung,4,64,5.76,1472,4383,Android,3.8,145,213440,53360,Hyderabad,December,2021
1553,Huawei,6,64,5.42,848,5249,Android,4.4,214,181472,45368,Patna,March,2022
1554,Xiaomi,12,512,6.15,1387,5809,Android,3.4,482,668534,167133.5,Surat,October,2022
1555,OnePlus,8,512,5.77,1478,5921,Android,4.9,414,611892,152973,Chennai,August,2021
1556,OnePlus,8,256,5.09,675,3580,Android,3.7,225,151875,37968.75,Bhopal,July,2020
1557,Google,8,256,5.81,369,5417,Android,4.7,122,45018,11254.5,Hyderabad,October,2020
1558,Apple,12,1024,6.36,373,3532,iOS,4.9,405,151065,37766.25,Bhopal,February,2022
1559,Xiaomi,16,128,6.38,669,4175,iOS,4.7,78,52182,13045.5,Thiruvananthapuram,May,2024
1560,Google,16,256,5.89,544,4125,Android,3.1,493,268192,67048,Jaipur,May,2021
1561,Xiaomi,6,512,6.12,644,3898,iOS,4.3,206,132664,33166,Mumbai,February,2024
1562,Apple,16,256,7.41,1241,5654,Android,3.2,363,450483,112620.75,Mysore,November,2022
1563,OnePlus,16,64,5.94,1293,4469,iOS,3,353,456429,114107.25,Chennai,November,2024
1564,Samsung,8,128,5.65,827,5920,iOS,3.1,328,271256,67814,Lucknow,September,2024
1565,OnePlus,8,1024,5.61,791,4252,iOS,4.8,332,,65653,Chandigarh,September,2021
1566,Google,6,64,6.14,726,3769,Android,4.8,56,40656,10164,Ahmedabad,March,2021
1567,Huawei,4,64,6.9,655,3833,Android,3.5,354,231870,57967.5,Indore,October,2021
1568,Samsung,6,128,5.51,1492,4904,Android,4.1,231,344652,86163,Bangalore,November,2024
1569,Google,6,1024,6.77,1010,5985,Android,4.9,158,159580,39895,Surat,June,2022
1570,Apple,12,512,5.05,387,5283,Android,4,373,144351,36087.75,Delhi,February,2024
1571,Samsung,12,1024,6.05,1220,5209,Android,3.8,255,311100,77775,Chandigarh,June,2023
1572,Google,6,256,6.94,910,3553,Android,4,283,257530,64382.5,Pune,August,2023
1573,Apple,6,64,5.85,728,5835,Android,4.6,475,345800,86450,Thiruvananthapuram,July,2024
1574,OnePlus,6,256,6.41,633,4091,iOS,4,236,149388,37347,Thiruvananthapuram,July,2022
1575,Huawei,16,512,5.51,487,4196,iOS,4.6,477,232299,58074.75,Ahmedabad,February,2020
1576,Apple,12,256,6.85,698,4660,Android,3.9,459,320382,80095.5,Patna,April,2024
1577,Xiaomi,6,1024,5.13,502,3558,Android,3.5,456,228912,57228,Indore,July,2021
1578,Apple,8,256,7.13,286,3260,Android,3.7,378,108108,27027,Surat,July,2023
1579,Apple,8,512,5.5,1029,,Android,3.2,406,417774,104443.5,Bangalore,March,2022
1580,Huawei,16,512,7.19,637,4840,Android,4,57,36309,9077.25,Lucknow,November,2022
1581,Xiaomi,16,512,5.88,740,4147,Android,3.3,102,75480,18870,Indore,January,2024
1582,Google,4,1024,6.81,1245,3804,Android,4.6,447,556515,,Hyderabad,January,2021
1583,Google,4,512,5.8,1032,4185,Android,3.8,248,255936,63984,Vijayawada,June,2020
1584,Apple,4,64,7.26,996,5248,Android,4.5,440,438240,109560,Vijayawada,June,2024
1585,Xiaomi,16,512,5.32,759,5449,Android,4.9,186,141174,35293.5,Kolkata,February,2021
1586,Xiaomi,16,256,5.45,961,3274,Android,4.7,308,295988,,Coimbatore,September,2021
1587,Huawei,16,256,6.23,666,3205,Android,4.9,383,255078,63769.5,Pune,May,2020
1588,OnePlus,8,256,5.2,,4723,Android,4.1,450,595800,148950,Indore,April,2020
1589,Google,16,1024,5.49,874,3866,Android,3.3,221,193154,48288.5,Thiruvananthapuram,November,2022
1590,Huawei,8,256,7.36,884,3092,Android,4.9,135,119340,29835,Chandigarh,March,2022
1591,Samsung,4,1024,7.44,,4065,Android,4.7,95,129580,32395,Chandigarh,April,2023
1592,Google,4,1024,5.94,337,5426,Android,4.7,395,133115,33278.75,Ahmedabad,March,2024
1593,Huawei,4,512,7.31,777,4351,iOS,4.4,235,182595,45648.75,Lucknow,March,2021
1594,Google,6,64,6.36,909,5112,Android,4.2,205,186345,46586.25,Delhi,August,2020
1595,OnePlus,6,512,5.67,427,3364,Android,3,447,190869,47717.25,Indore,February,2023
1596,Samsung,12,512,6.76,480,3820,Android,4.5,58,27840,6960,Bhopal,May,2022
1597,OnePlus,12,1024,6.65,883,4507,Android,3.2,164,144812,36203,Chennai,February,2020
1598,Samsung,12,1024,7.47,1027,5029,Android,3.5,203,208481,52120.25,Bangalore,August,2021
1599,Apple,6,256,5.66,630,4924,Android,4.1,179,112770,28192.5,Surat,November,2023
1600,Huawei,6,256,6.68,1263,5587,Android,3.9,380,479940,119985,Bhopal,July,2023
1601,Samsung,12,512,5.13,1434,,Android,3,130,186420,46605,Delhi,February,2020
1602,OnePlus,12,128,5.28,501,5538,Android,4.6,433,216933,54233.25,Hyderabad,August,2020
1603,Google,16,128,5.01,1309,4296,Android,4.8,339,443751,110937.75,Chandigarh,April,2024
1604,Samsung,12,256,7.5,1476,5276,Android,4.4,196,289296,72324,Hyderabad,October,2024
1605,Huawei,16,128,7.01,732,4043,iOS,4.1,344,251808,62952,Surat,September,2022
1606,Samsung,8,256,6.97,968,3002,Android,4.9,318,307824,76956,Chandigarh,December,2021
1607,Xiaomi,6,1024,6.27,643,4753,Android,3.2,182,117026,29256.5,Surat,November,2021
1608,Google,12,512,5.75,1256,3910,Android,4.5,99,124344,,Bhopal,October,2022
1609,Huawei,6,64,5.38,459,3306,Android,3.3,72,33048,8262,Delhi,June,2022
1610,Huawei,6,512,5.71,1457,5479,Android,3.8,427,622139,155534.75,Hyderabad,August,2024
1611,Apple,6,256,5.94,938,3135,Android,4.2,425,398650,99662.5,Indore,May,2024
1612,OnePlus,8,256,6.89,995,4932,Android,4.5,137,136315,34078.75,Thiruvananthapuram,December,2023
1613,Apple,4,512,6.35,269,5562,Android,3,462,124278,31069.5,Coimbatore,January,2022
1614,Huawei,12,256,5.19,1182,5240,iOS,3.5,161,190302,47575.5,Lucknow,May,2021
1615,Google,4,128,5.05,680,4608,Android,4.1,160,108800,27200,Kolkata,January,2023
1616,Samsung,4,128,5.26,1367,4438,Android,4.1,121,165407,41351.75,Pune,August,2024
1617,Samsung,4,256,6.03,223,3872,Android,4.3,203,45269,11317.25,Hyderabad,February,2024
1618,Google,6,256,7.33,1164,,Android,3.6,106,123384,30846,Delhi,April,2024
1619,Huawei,16,128,6.59,945,3665,Android,4.1,306,289170,72292.5,Indore,October,2022
1620,Samsung,6,256,7,1044,3208,Android,3.4,205,214020,53505,Pune,April,2022
1621,Samsung,6,256,6.17,1398,3951,Android,3.4,162,226476,56619,Bhopal,June,2024
1622,Samsung,4,512,5.9,,4057,Android,4.2,367,192308,48077,Lucknow,March,2022
1623,OnePlus,6,64,5.27,997,,Android,4.4,96,95712,23928,Coimbatore,February,2020
1624,OnePlus,4,128,7.19,217,4341,Android,3.2,287,62279,15569.75,Pune,September,2021
1625,Xiaomi,16,512,6.96,243,5167,Android,3.2,383,93069,23267.25,Kolkata,December,2020
1626,Apple,12,64,5.42,354,3626,Android,4.1,155,54870,13717.5,Mysore,March,2021
1627,Google,4,256,6.28,1066,3524,iOS,3.5,236,,62894,Chennai,April,2021
1628,Google,16,256,6.22,1121,4604,Android,3.8,208,233168,58292,Hyderabad,July,2022
1629,Google,12,512,6.56,942,4868,Android,3.8,247,232674,58168.5,Mumbai,January,2023
1630,Xiaomi,8,256,7.37,424,3768,Android,3.4,431,182744,45686,Mumbai,April,2022
1631,OnePlus,4,1024,6.45,416,5559,Android,3,226,94016,23504,Kolkata,February,2021
1632,Huawei,4,512,6.35,230,5094,Android,4.7,310,71300,17825,Chennai,July,2021
1633,Huawei,8,64,5.13,1282,3771,Android,4.4,336,,107688,Hyderabad,June,2023
1634,Xiaomi,8,512,5.16,1097,3739,Android,4.4,342,375174,93793.5,Patna,June,2021
1635,Huawei,4,128,5.47,1134,3521,Android,4.1,384,435456,108864,Surat,June,2022
1636,Google,8,512,5.08,644,4400,iOS,4.4,192,123648,30912,Thiruvananthapuram,September,2021
1637,Apple,6,256,6.86,1458,5181,Android,4.9,357,520506,130126.5,Coimbatore,January,2022
1638,Samsung,12,256,6.81,1330,3247,Android,4.3,246,327180,81795,Patna,October,2023
1639,OnePlus,12,1024,5.34,1414,4341,Android,3.5,274,387436,96859,Chandigarh,December,2022
1640,OnePlus,12,1024,7.09,729,5483,Android,4.1,444,323676,80919,Ahmedabad,September,2022
1641,Xiaomi,6,1024,5.39,937,4858,Android,3.9,92,86204,21551,Vijayawada,December,2022
1642,OnePlus,8,64,5.75,1073,3685,Android,4.1,200,214600,53650,Ahmedabad,February,2024
1643,Google,16,1024,5.62,765,3585,Android,4,345,263925,65981.25,Indore,December,2024
1644,Huawei,8,64,5.93,1468,5398,Android,4.7,112,164416,41104,Hyderabad,October,2022
1645,Google,4,1024,5.64,275,3142,Android,4.3,179,49225,12306.25,Mumbai,March,2020
1646,Xiaomi,12,64,6.22,746,3966,Android,3.4,304,226784,56696,Bangalore,January,2022
1647,Google,8,512,6.02,466,5851,Android,3.1,392,182672,45668,Bhopal,November,2024
1648,Huawei,16,512,7.47,516,3717,iOS,3.8,263,135708,33927,Patna,August,2023
1649,Apple,4,256,5.14,1344,3642,Android,3,122,163968,40992,Patna,November,2020
1650,Xiaomi,6,64,5.36,224,5548,Android,3.6,480,107520,26880,Surat,February,2020
1651,Apple,6,128,5.13,359,3369,Android,3.7,153,54927,13731.75,Bangalore,October,2020
1652,Samsung,16,256,6.56,795,4109,Android,3.8,207,164565,41141.25,Indore,April,2022
1653,Apple,4,512,5.14,1337,3786,Android,5,321,429177,107294.25,Lucknow,August,2023
1654,Samsung,12,64,7.09,1099,5786,Android,3.6,364,400036,100009,Indore,May,2024
1655,Samsung,8,1024,6.28,,4483,Android,3.5,287,,50296.75,Chandigarh,March,2023
1656,Apple,4,128,6.32,,3949,Android,3.3,352,488928,122232,Surat,November,2020
1657,Xiaomi,6,512,6.4,1212,4348,Android,4,421,510252,127563,Kolkata,February,2020
1658,Huawei,16,256,5.43,902,3521,Android,3.3,207,186714,46678.5,Chandigarh,July,2023
1659,Google,16,64,5.49,1398,5536,Android,4.2,158,220884,55221,Chandigarh,January,2021
1660,Google,8,128,5.8,200,4952,Android,3.3,58,11600,2900,Chandigarh,December,2024
1661,Huawei,16,64,6.48,940,5444,Android,4.2,370,347800,86950,Indore,February,2022
1662,Samsung,16,1024,5.53,,5943,Android,4.7,108,141372,35343,Lucknow,November,2022
1663,Samsung,4,256,5.29,519,3354,Android,3.1,407,211233,52808.25,Nagpur,October,2021
1664,Xiaomi,12,64,7.43,581,3946,Android,3.8,241,140021,35005.25,Ahmedabad,June,2024
1665,OnePlus,8,512,5.05,1473,,iOS,3.9,185,272505,68126.25,Delhi,August,2024
1666,Apple,4,256,7.01,1097,4482,Android,4.6,300,329100,82275,Bhopal,August,2023
1667,Samsung,12,512,6.97,916,4647,Android,3.9,428,392048,98012,Surat,January,2024
1668,Google,4,64,5.74,1479,3535,iOS,4.1,485,717315,179328.75,Ahmedabad,September,2021
1669,Xiaomi,4,256,5.34,506,4314,Android,4.6,195,98670,24667.5,Surat,December,2024
1670,Apple,16,512,5.36,1367,5898,Android,4.1,396,541332,135333,Chennai,March,2021
1671,Xiaomi,12,1024,6.74,590,5885,iOS,3.7,401,236590,59147.5,Vijayawada,December,2023
1672,Apple,8,1024,6.61,1392,5215,Android,3.2,107,148944,37236,Nagpur,March,2022
1673,Apple,8,64,6.96,1189,3949,Android,4.5,226,268714,67178.5,Mysore,May,2023
1674,Huawei,12,256,7.34,497,3620,Android,4.7,337,167489,41872.25,Lucknow,August,2023
1675,Samsung,16,128,6.73,432,3427,Android,4.9,294,127008,31752,Chandigarh,March,2024
1676,Xiaomi,6,256,5.39,470,4725,Android,4.9,97,45590,11397.5,Kolkata,July,2021
1677,Xiaomi,4,1024,5.61,1283,5537,Android,4.6,350,449050,112262.5,Patna,August,2022
1678,Huawei,16,512,7.11,1458,5402,Android,4.3,487,710046,177511.5,Mysore,June,2021
1679,Google,12,128,5.52,876,5243,Android,4.6,405,354780,88695,Kolkata,April,2021
1680,Google,4,64,5.18,905,3544,Android,3.9,149,134845,33711.25,Jaipur,March,2021
1681,Samsung,8,128,6.76,433,5764,iOS,4.2,262,113446,28361.5,Indore,February,2021
1682,Samsung,6,64,6.01,1044,3823,iOS,3.7,351,366444,91611,Indore,May,2024
1683,OnePlus,8,128,7.3,1455,5979,Android,3.7,464,675120,168780,Chandigarh,February,2023
1684,Huawei,12,64,6.63,690,4002,Android,4.5,214,147660,36915,Patna,April,2022
1685,Google,4,64,5.23,702,3658,Android,3.9,449,315198,78799.5,Nagpur,December,2023
1686,Apple,12,128,7.37,1089,5986,iOS,3.4,479,521631,130407.75,Bhopal,December,2023
1687,Xiaomi,4,128,5.65,791,5827,Android,3.4,175,138425,34606.25,Delhi,August,2023
1688,Samsung,16,64,5.84,945,5058,Android,4.7,351,331695,82923.75,Indore,November,2022
1689,Xiaomi,6,1024,6.01,627,5443,Android,4.4,170,106590,26647.5,Hyderabad,February,2024
1690,Xiaomi,16,128,5.13,896,3730,Android,4.1,137,122752,30688,Kolkata,February,2020
1691,OnePlus,16,256,6.24,845,4832,Android,3.8,266,224770,56192.5,Thiruvananthapuram,March,2020
1692,Google,12,512,5.31,931,3408,Android,3.9,110,102410,25602.5,Thiruvananthapuram,July,2020
1693,Samsung,6,64,6,999,5409,Android,3.1,351,350649,87662.25,Delhi,January,2021
1694,Xiaomi,4,64,5.88,563,3083,Android,3.9,228,128364,32091,Ahmedabad,August,2021
1695,Samsung,4,512,6.93,401,5203,Android,4.6,239,95839,23959.75,Indore,May,2023
1696,Apple,8,1024,7.01,1081,3706,Android,3.8,212,229172,57293,Delhi,April,2024
1697,OnePlus,4,512,5.38,345,4961,Android,3.8,130,44850,11212.5,Mysore,March,2023
1698,Apple,12,128,5.92,1035,5519,Android,3,219,,56666.25,Jaipur,June,2023
1699,Samsung,16,512,5.93,838,5666,iOS,3.9,350,293300,73325,Chandigarh,October,2024
1700,Samsung,16,64,5.38,334,4447,Android,3.1,423,141282,35320.5,Chennai,March,2022
1701,Google,16,512,7,825,3133,Android,4.1,245,,50531.25,Patna,May,2022
1702,Xiaomi,6,256,6.77,1487,3787,Android,4,252,374724,,Nagpur,March,2021
1703,Xiaomi,4,128,5.48,,5954,Android,4.7,96,25248,6312,Mumbai,July,2020
1704,Apple,12,512,5.92,690,3863,iOS,4.2,207,142830,35707.5,Pune,June,2024
1705,OnePlus,6,64,5.26,240,3666,Android,3.6,457,109680,27420,Patna,February,2023
1706,Huawei,8,128,6.57,1226,3276,Android,4,243,297918,74479.5,Chennai,January,2024
1707,Xiaomi,12,64,5.3,1112,4775,Android,4.4,476,529312,132328,Delhi,January,2024
1708,Google,12,1024,7.46,,3881,Android,3.2,467,548258,137064.5,Surat,December,2020
1709,Apple,12,256,6.95,,5060,Android,4.2,328,437224,109306,Thiruvananthapuram,October,2021
1710,Apple,16,1024,5.98,1444,5389,Android,4.8,366,528504,132126,Mumbai,December,2024
1711,Huawei,12,256,6.45,567,5082,Android,3.6,470,266490,66622.5,Mysore,January,2020
1712,Google,4,512,7.28,1117,5606,Android,4.3,318,355206,88801.5,Bhopal,January,2021
1713,OnePlus,12,128,6.39,1227,4237,Android,4.6,248,304296,76074,Surat,October,2020
1714,Google,16,512,5.44,443,5452,Android,4,273,120939,30234.75,Delhi,February,2020
1715,OnePlus,12,256,5.95,1101,5705,Android,4.4,312,343512,85878,Patna,July,2021
1716,Google,8,256,7.11,365,3158,Android,3.6,475,173375,43343.75,Mumbai,April,2020
1717,Google,8,256,6.61,1249,4133,iOS,3.6,215,268535,67133.75,Mumbai,August,2023
1718,Samsung,16,64,6.63,1240,5596,Android,4.3,229,283960,70990,Bangalore,September,2021
1719,Apple,4,128,7.17,927,4851,Android,4.4,477,442179,110544.75,Chandigarh,February,2021
1720,Google,4,512,7.23,1315,3278,Android,4.9,241,316915,79228.75,Surat,March,2020
1721,Huawei,6,512,7.3,682,5526,Android,3.4,446,304172,76043,Indore,August,2022
1722,Google,16,1024,5.24,742,3110,Android,3.9,265,196630,49157.5,Surat,March,2020
1723,Xiaomi,12,256,6.36,1428,5478,Android,3.5,333,475524,118881,Lucknow,November,2020
1724,Apple,16,256,6.85,1130,3541,Android,3.2,401,453130,113282.5,Hyderabad,April,2021
1725,Xiaomi,6,256,6.89,599,4138,Android,3.8,156,,23361,Bhopal,March,2021
1726,Apple,16,512,6.52,1430,3359,Android,3.7,147,210210,52552.5,Coimbatore,October,2021
1727,Xiaomi,16,1024,5.42,818,5419,Android,3.5,417,341106,85276.5,Mumbai,January,2022
1728,Google,6,64,6.99,1369,4238,iOS,3.6,279,381951,95487.75,Indore,July,2023
1729,Google,4,128,6.8,1078,4756,iOS,3.7,306,329868,82467,Thiruvananthapuram,January,2020
1730,Samsung,12,64,5.22,,3954,Android,5,92,27600,6900,Ahmedabad,August,2023
1731,Huawei,6,512,6.16,1079,5306,Android,4.6,291,313989,78497.25,Pune,June,2022
1732,Xiaomi,8,256,5.43,1029,5825,iOS,3.1,91,93639,23409.75,Ahmedabad,February,2023
1733,OnePlus,4,128,5.84,1464,5167,iOS,4.7,144,210816,52704,Chennai,July,2023
1734,Samsung,8,512,5.05,958,3975,Android,4.3,483,462714,115678.5,Jaipur,August,2024
1735,Xiaomi,4,512,6,362,3912,Android,4.8,303,109686,27421.5,Nagpur,March,2021
1736,Xiaomi,12,512,6.37,1396,4151,Android,3.7,237,330852,82713,Lucknow,March,2021
1737,Samsung,12,128,6.55,701,3722,Android,3.9,434,,76058.5,Chennai,June,2023
1738,Google,16,128,6.66,746,5570,iOS,4.8,356,265576,66394,Thiruvananthapuram,October,2022
1739,Xiaomi,8,1024,7.09,,4711,iOS,3.5,449,260420,65105,Chandigarh,September,2022
1740,Google,4,1024,5.54,1069,3324,Android,4.8,216,230904,57726,Bhopal,February,2022
1741,Samsung,12,64,5.3,1104,4529,Android,4.7,320,353280,88320,Mumbai,September,2020
1742,Google,6,128,7.13,1386,4549,Android,5,174,241164,60291,Lucknow,December,2023
1743,Apple,12,128,5.39,1201,4073,Android,3.6,210,252210,63052.5,Delhi,April,2021
1744,OnePlus,6,128,7.44,808,4945,Android,3.5,136,109888,27472,Coimbatore,July,2024
1745,Xiaomi,4,1024,7.11,506,4607,Android,3.7,358,181148,45287,Mumbai,February,2022
1746,Huawei,12,512,6.25,254,5116,Android,4.9,275,69850,17462.5,Surat,October,2021
1747,OnePlus,12,256,7.45,1182,3390,Android,3.7,194,229308,57327,Mumbai,January,2020
1748,Google,4,1024,5.24,532,5430,Android,4.1,394,209608,52402,Surat,May,2024
1749,Xiaomi,12,128,5.76,326,3015,Android,3.8,297,96822,24205.5,Lucknow,September,2023
1750,Google,6,1024,6.6,904,3845,Android,3.8,411,371544,92886,Chennai,June,2020
